EmprestimoID,UsuarioID,LivroID,Data_Emprestimo,Data_Devolucao
3043,24,16,2023-01-16 18:50:07.023512,2023-02-13 18:50:07.041825
3044,62,11,2023-05-09 18:50:07.023516,2022-10-26 18:50:07.041828
3045,30,67,2023-03-21 18:50:07.023519,2023-01-11 18:50:07.041831
3046,29,38,2023-05-13 18:50:07.023523,2023-03-14 18:50:07.041835
3047,63,96,2023-07-12 18:50:07.023526,2022-12-07 18:50:07.041839
3048,59,64,2022-12-14 18:50:07.023530,2023-04-23 18:50:07.041842
3049,77,51,2023-06-04 18:50:07.023534,2022-12-06 18:50:07.041846
3050,79,22,2022-10-25 18:50:07.023537,2022-11-02 18:50:07.041849
3051,100,76,2023-09-25 18:50:07.023541,2022-12-22 18:50:07.041852
3052,58,57,2023-06-11 18:50:07.023544,2022-10-25 18:50:07.041856
3053,100,84,2023-04-05 18:50:07.023548,2023-02-20 18:50:07.041859
3054,88,34,2023-04-02 18:50:07.023551,2022-10-02 18:50:07.041863
3055,82,74,2023-01-01 18:50:07.023555,2023-05-26 18:50:07.041866
3056,79,33,2022-11-03 18:50:07.023558,2023-07-04 18:50:07.041870
3057,99,80,2023-04-08 18:50:07.023562,2023-03-01 18:50:07.041873
3058,96,58,2023-04-15 18:50:07.023566,2023-02-09 18:50:07.041877
3059,27,96,2023-03-23 18:50:07.023569,2023-01-27 18:50:07.041880
3060,10,79,2022-10-24 18:50:07.023573,2023-05-25 18:50:07.041884
3061,91,12,2023-02-22 18:50:07.023576,2022-11-22 18:50:07.041887
3062,45,52,2023-01-21 18:50:07.023580,2022-10-20 18:50:07.041891
3063,67,93,2023-02-25 18:50:07.023583,2022-10-10 18:50:07.041894
3064,79,15,2023-02-11 18:50:07.023587,2023-01-22 18:50:07.041898
3065,93,62,2023-06-29 18:50:07.023591,2022-11-12 18:50:07.041901
3066,25,11,2023-02-21 18:50:07.023594,2023-03-08 18:50:07.041905
3067,52,99,2023-04-19 18:50:07.023598,2023-01-20 18:50:07.041908
3068,42,1,2023-05-07 18:50:07.023601,2023-08-05 18:50:07.041912
3069,61,23,2022-11-21 18:50:07.023605,2022-11-11 18:50:07.041915
3070,37,90,2023-08-16 18:50:07.023609,2022-12-12 18:50:07.041919
3071,83,57,2022-11-19 18:50:07.023612,2022-10-25 18:50:07.041922
3072,67,56,2023-05-11 18:50:07.023616,2023-02-06 18:50:07.041926
3073,44,83,2023-05-20 18:50:07.023619,2022-10-13 18:50:07.041929
3074,66,32,2022-11-10 18:50:07.023623,2023-07-03 18:50:07.041936
3075,52,98,2023-04-22 18:50:07.023627,2022-10-18 18:50:07.041940
3076,67,2,2022-12-12 18:50:07.023630,2023-04-21 18:50:07.041943
3077,44,76,2023-01-25 18:50:07.023633,2023-01-06 18:50:07.041947
3078,70,7,2022-10-24 18:50:07.023637,2023-05-13 18:50:07.041950
3079,61,15,2022-12-28 18:50:07.023641,2023-04-15 18:50:07.041954
3080,90,98,2023-02-16 18:50:07.023644,2023-01-17 18:50:07.041957
3081,30,100,2023-06-14 18:50:07.023648,2022-11-01 18:50:07.041961
3082,84,81,2022-12-14 18:50:07.023651,2023-03-17 18:50:07.041964
3083,24,100,2023-07-16 18:50:07.023655,2023-06-11 18:50:07.041968
3084,47,46,2023-06-10 18:50:07.023659,2023-04-26 18:50:07.041971
3085,61,63,2022-11-12 18:50:07.023662,2023-07-28 18:50:07.041975
3086,38,29,2023-01-12 18:50:07.023666,2022-10-07 18:50:07.041979
3087,40,94,2023-09-13 18:50:07.023669,2023-03-01 18:50:07.041982
3088,30,2,2022-12-28 18:50:07.023673,2023-03-30 18:50:07.041986
3089,29,38,2022-10-18 18:50:07.023677,2022-11-07 18:50:07.041989
3090,69,46,2022-11-30 18:50:07.023680,2023-01-26 18:50:07.041993
3091,60,19,2023-06-05 18:50:07.023684,2022-12-17 18:50:07.041996
3092,90,25,2022-12-10 18:50:07.023687,2023-08-11 18:50:07.042000
3093,20,11,2023-03-27 18:50:07.023691,2023-01-12 18:50:07.042003
3094,25,76,2023-05-29 18:50:07.023695,2022-11-25 18:50:07.042007
3095,33,13,2023-03-17 18:50:07.023698,2022-11-09 18:50:07.042010
3096,97,26,2022-12-19 18:50:07.023702,2023-01-29 18:50:07.042014
3097,14,33,2022-12-27 18:50:07.023705,2023-05-16 18:50:07.042017
3098,98,85,2023-04-23 18:50:07.023709,2022-11-18 18:50:07.042021
3099,33,27,2022-12-25 18:50:07.023712,2023-07-08 18:50:07.042024
3100,19,94,2023-03-05 18:50:07.023716,2023-09-10 18:50:07.042028
3101,76,63,2023-03-07 18:50:07.023720,2023-01-28 18:50:07.042032
3102,28,41,2023-02-24 18:50:07.023723,2023-02-18 18:50:07.042035
3103,74,62,2023-06-24 18:50:07.023727,2023-07-05 18:50:07.042039
3104,79,38,2023-01-18 18:50:07.023731,2023-08-30 18:50:07.042042
3105,86,53,2022-11-25 18:50:07.023734,2023-01-25 18:50:07.042046
3106,14,63,2023-03-07 18:50:07.023738,2022-10-14 18:50:07.042050
3107,11,49,2022-12-23 18:50:07.023741,2023-06-14 18:50:07.042053
3108,74,49,2022-12-06 18:50:07.023745,2023-04-08 18:50:07.042057
3109,92,41,2023-07-14 18:50:07.023748,2023-01-27 18:50:07.042060
3110,54,39,2023-01-14 18:50:07.023752,2023-05-28 18:50:07.042064
3111,94,19,2022-10-15 18:50:07.023756,2022-10-27 18:50:07.042067
3112,100,8,2022-11-21 18:50:07.023759,2022-11-19 18:50:07.042071
3113,65,78,2022-11-14 18:50:07.023763,2022-12-13 18:50:07.042075
3114,92,69,2023-06-03 18:50:07.023766,2023-05-04 18:50:07.042078
3115,54,52,2023-07-30 18:50:07.023770,2023-06-07 18:50:07.042082
3116,24,49,2023-04-10 18:50:07.023773,2023-08-12 18:50:07.042085
3117,15,51,2023-06-27 18:50:07.023777,2023-06-02 18:50:07.042089
3118,13,37,2023-03-30 18:50:07.023781,2022-10-05 18:50:07.042092
3119,31,45,2022-11-14 18:50:07.023784,2023-05-09 18:50:07.042096
3120,63,8,2023-02-26 18:50:07.023788,2023-07-31 18:50:07.042099
3121,47,57,2023-03-23 18:50:07.023791,2023-02-10 18:50:07.042103
3122,78,5,2022-10-26 18:50:07.023795,2022-10-28 18:50:07.042106
3123,55,64,2023-07-03 18:50:07.023798,2023-02-14 18:50:07.042110
3124,37,26,2023-03-27 18:50:07.023815,2022-11-30 18:50:07.042113
3125,65,15,2023-02-08 18:50:07.023819,2023-06-20 18:50:07.042117
3126,70,66,2023-08-11 18:50:07.023823,2022-12-26 18:50:07.042120
3127,58,9,2023-08-25 18:50:07.023826,2023-02-05 18:50:07.042124
3128,96,40,2022-11-04 18:50:07.023830,2023-06-26 18:50:07.042127
3129,23,35,2022-12-06 18:50:07.023834,2023-06-26 18:50:07.042131
3130,5,93,2023-02-21 18:50:07.023837,2023-01-27 18:50:07.042135
3131,49,21,2023-07-03 18:50:07.023841,2022-11-09 18:50:07.042138
3132,64,10,2023-05-04 18:50:07.023845,2023-03-02 18:50:07.042142
3133,78,4,2023-05-05 18:50:07.023848,2023-02-13 18:50:07.042145
3134,60,21,2023-07-09 18:50:07.023852,2023-09-09 18:50:07.042149
3135,85,87,2022-10-23 18:50:07.023855,2023-05-02 18:50:07.042152
3136,22,1,2023-09-13 18:50:07.023859,2023-06-25 18:50:07.042156
3137,26,76,2022-10-25 18:50:07.023863,2022-12-29 18:50:07.042159
3138,72,95,2022-11-20 18:50:07.023866,2023-09-12 18:50:07.042163
3139,37,5,2023-03-18 18:50:07.023870,2023-09-10 18:50:07.042166
3140,20,81,2023-04-18 18:50:07.023873,2022-10-26 18:50:07.042170
3141,66,12,2023-01-25 18:50:07.023876,2023-02-10 18:50:07.042174
3142,99,51,2022-11-24 18:50:07.023880,2022-10-05 18:50:07.042177
3143,11,61,2023-02-09 18:50:07.023884,2022-11-06 18:50:07.042181
3144,66,37,2023-01-12 18:50:07.023887,2023-07-02 18:50:07.042184
3145,23,40,2023-05-20 18:50:07.023890,2022-10-02 18:50:07.042188
3146,51,27,2023-05-20 18:50:07.023894,2023-08-29 18:50:07.042192
3147,88,49,2022-10-05 18:50:07.023897,2023-06-04 18:50:07.042195
3148,76,90,2023-09-03 18:50:07.023901,2023-08-05 18:50:07.042199
3149,83,12,2022-11-17 18:50:07.023904,2023-02-16 18:50:07.042202
3150,47,80,2023-03-02 18:50:07.023908,2023-07-28 18:50:07.042206
3151,87,29,2023-01-14 18:50:07.023911,2023-06-13 18:50:07.042210
3152,37,42,2023-06-15 18:50:07.023915,2022-09-30 18:50:07.042213
3153,75,26,2023-07-26 18:50:07.023918,2023-09-07 18:50:07.042217
3154,3,67,2022-12-16 18:50:07.023922,2022-10-03 18:50:07.042220
3155,8,42,2022-10-03 18:50:07.023926,2023-08-18 18:50:07.042224
3156,10,66,2023-02-28 18:50:07.023929,2023-04-25 18:50:07.042227
3157,95,97,2023-02-24 18:50:07.023936,2023-03-24 18:50:07.042231
3158,4,17,2023-04-20 18:50:07.023940,2023-08-09 18:50:07.042234
3159,29,38,2023-01-07 18:50:07.023943,2023-04-05 18:50:07.042238
3160,68,2,2023-03-08 18:50:07.023947,2023-01-18 18:50:07.042241
3161,2,56,2023-06-27 18:50:07.023950,2023-02-02 18:50:07.042245
3162,13,67,2023-03-15 18:50:07.023954,2023-05-24 18:50:07.042248
3163,23,44,2022-11-30 18:50:07.023958,2023-07-14 18:50:07.042252
3164,13,72,2022-11-11 18:50:07.023961,2023-03-23 18:50:07.042255
3165,73,72,2022-11-10 18:50:07.023965,2023-09-14 18:50:07.042259
3166,18,75,2022-10-22 18:50:07.023968,2023-05-31 18:50:07.042262
3167,33,84,2022-11-27 18:50:07.023972,2023-04-11 18:50:07.042270
3168,81,27,2023-06-06 18:50:07.023975,2023-03-12 18:50:07.042274
3169,38,89,2023-07-30 18:50:07.023979,2022-11-01 18:50:07.042277
3170,52,67,2023-09-23 18:50:07.023983,2023-01-14 18:50:07.042281
3171,96,94,2023-07-23 18:50:07.023986,2023-08-03 18:50:07.042284
3172,27,12,2022-12-21 18:50:07.023990,2023-05-07 18:50:07.042288
3173,26,88,2022-10-24 18:50:07.023993,2022-10-22 18:50:07.042291
3174,8,26,2023-05-19 18:50:07.023997,2022-11-14 18:50:07.042295
3175,22,43,2023-05-29 18:50:07.024000,2023-01-14 18:50:07.042298
3176,74,100,2022-10-15 18:50:07.024004,2022-11-13 18:50:07.042302
3177,58,18,2023-03-24 18:50:07.024007,2023-01-19 18:50:07.042305
3178,30,99,2023-06-03 18:50:07.024011,2022-11-30 18:50:07.042309
3179,74,33,2023-05-28 18:50:07.024014,2022-11-11 18:50:07.042312
3180,75,52,2022-12-10 18:50:07.024018,2022-10-10 18:50:07.042315
3181,44,24,2023-08-10 18:50:07.024021,2023-06-01 18:50:07.042319
3182,76,89,2023-05-24 18:50:07.024025,2023-08-14 18:50:07.042322
3183,74,35,2023-04-05 18:50:07.024028,2022-10-02 18:50:07.042326
3184,81,57,2023-01-02 18:50:07.024032,2023-01-19 18:50:07.042330
3185,90,6,2023-01-16 18:50:07.024035,2022-12-22 18:50:07.042333
3186,20,24,2023-01-14 18:50:07.024039,2023-02-17 18:50:07.042337
3187,63,9,2023-08-20 18:50:07.024043,2023-05-19 18:50:07.042340
3188,96,87,2023-03-14 18:50:07.024046,2022-12-03 18:50:07.042344
3189,40,62,2023-04-28 18:50:07.024050,2023-05-16 18:50:07.042347
3190,6,58,2023-03-31 18:50:07.024053,2023-09-15 18:50:07.042351
3191,26,8,2023-05-15 18:50:07.024057,2022-11-24 18:50:07.042354
3192,30,17,2023-01-03 18:50:07.024060,2022-12-10 18:50:07.042358
3193,78,43,2022-12-13 18:50:07.024064,2023-08-19 18:50:07.042361
3194,21,26,2023-07-24 18:50:07.024067,2022-11-30 18:50:07.042365
3195,100,70,2023-03-01 18:50:07.024071,2023-02-26 18:50:07.042368
3196,10,90,2023-04-13 18:50:07.024074,2023-04-19 18:50:07.042372
3197,30,31,2022-10-10 18:50:07.024078,2023-01-21 18:50:07.042375
3198,20,87,2022-11-27 18:50:07.024081,2023-07-25 18:50:07.042379
3199,68,55,2022-12-11 18:50:07.024085,2023-03-03 18:50:07.042383
3200,27,93,2023-06-15 18:50:07.024088,2023-06-23 18:50:07.042386
3201,78,75,2023-06-26 18:50:07.024092,2023-02-07 18:50:07.042390
3202,87,64,2023-09-13 18:50:07.024096,2022-11-08 18:50:07.042393
3203,99,100,2023-02-06 18:50:07.024099,2023-07-09 18:50:07.042397
3204,6,58,2023-03-20 18:50:07.024102,2023-02-23 18:50:07.042401
3205,53,76,2022-12-29 18:50:07.024106,2023-07-12 18:50:07.042404
3206,90,13,2023-07-25 18:50:07.024110,2023-06-11 18:50:07.042408
3207,96,3,2023-04-13 18:50:07.024113,2023-05-07 18:50:07.042411
3208,69,77,2023-09-19 18:50:07.024117,2023-08-10 18:50:07.042415
3209,34,78,2023-07-20 18:50:07.024120,2023-01-19 18:50:07.042418
3210,6,24,2023-08-16 18:50:07.024124,2023-03-06 18:50:07.042422
3211,8,85,2023-01-22 18:50:07.024127,2022-09-28 18:50:07.042425
3212,97,17,2023-01-19 18:50:07.024131,2022-12-09 18:50:07.042429
3213,41,2,2023-06-09 18:50:07.024134,2023-06-26 18:50:07.042432
3214,12,72,2023-08-06 18:50:07.024138,2023-09-07 18:50:07.042436
3215,42,78,2023-02-07 18:50:07.024141,2023-04-01 18:50:07.042439
3216,50,51,2023-06-08 18:50:07.024145,2022-09-28 18:50:07.042443
3217,27,74,2022-12-27 18:50:07.024148,2022-11-17 18:50:07.042446
3218,74,47,2023-05-02 18:50:07.024152,2023-02-06 18:50:07.042450
3219,29,65,2023-07-23 18:50:07.024155,2023-05-07 18:50:07.042453
3220,47,94,2023-05-29 18:50:07.024159,2023-06-21 18:50:07.042457
3221,16,21,2022-10-21 18:50:07.024162,2023-08-04 18:50:07.042460
3222,31,81,2023-05-26 18:50:07.024166,2023-05-17 18:50:07.042464
3223,1,47,2023-09-25 18:50:07.024169,2023-05-08 18:50:07.042467
3224,30,9,2022-12-28 18:50:07.024173,2023-01-15 18:50:07.042471
3225,78,61,2023-05-18 18:50:07.024177,2023-03-24 18:50:07.042475
3226,78,91,2023-08-11 18:50:07.024180,2023-01-08 18:50:07.042478
3227,40,37,2022-10-01 18:50:07.024184,2023-09-11 18:50:07.042481
3228,73,80,2023-07-02 18:50:07.024187,2023-04-27 18:50:07.042485
3229,18,14,2023-06-01 18:50:07.024191,2023-09-17 18:50:07.042489
3230,94,35,2023-01-27 18:50:07.024194,2023-06-16 18:50:07.042492
3231,6,48,2023-01-09 18:50:07.024198,2023-05-01 18:50:07.042496
3232,90,47,2023-08-27 18:50:07.024201,2023-09-12 18:50:07.042499
3233,9,74,2023-09-26 18:50:07.024204,2023-04-08 18:50:07.042503
3234,25,22,2022-12-31 18:50:07.024208,2023-05-04 18:50:07.042506
3235,99,46,2023-06-26 18:50:07.024211,2023-07-30 18:50:07.042510
3236,25,25,2023-08-16 18:50:07.024215,2023-04-26 18:50:07.042514
3237,84,95,2022-11-07 18:50:07.024219,2022-10-28 18:50:07.042517
3238,7,39,2023-09-26 18:50:07.024222,2023-05-11 18:50:07.042521
3239,27,54,2023-04-06 18:50:07.024225,2023-08-13 18:50:07.042524
3240,40,2,2023-08-02 18:50:07.024229,2022-10-16 18:50:07.042528
3241,20,43,2023-05-28 18:50:07.024232,2022-12-28 18:50:07.042531
3242,22,70,2023-09-08 18:50:07.024236,2023-05-26 18:50:07.042535
3243,70,93,2023-03-27 18:50:07.024239,2023-05-23 18:50:07.042538
3244,74,85,2022-10-26 18:50:07.024243,2023-03-23 18:50:07.042542
3245,74,13,2023-05-13 18:50:07.024246,2023-07-15 18:50:07.042546
3246,43,13,2023-07-10 18:50:07.024250,2022-11-04 18:50:07.042549
3247,90,76,2023-01-21 18:50:07.024253,2022-11-09 18:50:07.042553
3248,13,41,2023-09-15 18:50:07.024257,2022-10-06 18:50:07.042557
3249,71,18,2023-06-16 18:50:07.024260,2023-05-15 18:50:07.042560
3250,85,29,2023-06-22 18:50:07.024264,2023-09-13 18:50:07.042564
3251,96,93,2023-04-28 18:50:07.024268,2022-12-20 18:50:07.042567
3252,21,53,2023-03-21 18:50:07.024271,2023-02-04 18:50:07.042571
3253,38,14,2023-03-23 18:50:07.024275,2023-06-22 18:50:07.042574
3254,29,31,2023-07-09 18:50:07.024279,2023-01-13 18:50:07.042578
3255,17,63,2023-08-02 18:50:07.024282,2023-03-06 18:50:07.042582
3256,48,97,2023-08-10 18:50:07.024286,2022-11-19 18:50:07.042585
3257,50,57,2022-11-23 18:50:07.024289,2023-09-25 18:50:07.042588
3258,44,41,2023-08-14 18:50:07.024293,2023-04-26 18:50:07.042592
3259,2,31,2023-01-09 18:50:07.024296,2023-05-28 18:50:07.042596
3260,91,39,2023-03-12 18:50:07.024300,2022-09-28 18:50:07.042599
3261,74,24,2023-02-26 18:50:07.024303,2022-11-18 18:50:07.042603
3262,37,33,2023-04-17 18:50:07.024307,2022-10-09 18:50:07.042606
3263,90,46,2023-09-22 18:50:07.024310,2023-01-25 18:50:07.042610
3264,71,79,2023-04-20 18:50:07.024314,2023-09-08 18:50:07.042613
3265,38,99,2023-08-21 18:50:07.024317,2023-06-05 18:50:07.042617
3266,53,11,2023-03-21 18:50:07.024321,2023-05-23 18:50:07.042620
3267,90,19,2022-12-10 18:50:07.024324,2023-03-15 18:50:07.042624
3268,86,46,2022-12-06 18:50:07.024328,2023-04-28 18:50:07.042627
3269,38,32,2023-06-19 18:50:07.024331,2023-04-02 18:50:07.042631
3270,99,92,2023-07-13 18:50:07.024335,2023-06-24 18:50:07.042634
3271,97,49,2023-05-19 18:50:07.024338,2023-05-04 18:50:07.042638
3272,47,69,2023-03-20 18:50:07.024342,2023-09-02 18:50:07.042642
3273,47,45,2023-01-18 18:50:07.024345,2023-08-11 18:50:07.042645
3274,54,71,2023-01-30 18:50:07.024349,2023-09-25 18:50:07.042649
3275,76,55,2023-08-05 18:50:07.024352,2023-03-08 18:50:07.042652
3276,76,88,2023-09-01 18:50:07.024356,2023-07-24 18:50:07.042656
3277,92,35,2023-04-20 18:50:07.024359,2023-02-13 18:50:07.042659
3278,1,26,2023-07-10 18:50:07.024363,2023-04-19 18:50:07.042663
3279,28,25,2023-07-07 18:50:07.024367,2023-05-29 18:50:07.042666
3280,25,15,2023-05-01 18:50:07.024370,2023-09-17 18:50:07.042670
3281,52,16,2022-10-27 18:50:07.024374,2023-01-11 18:50:07.042673
3282,45,35,2022-10-30 18:50:07.024377,2023-07-07 18:50:07.042677
3283,36,48,2022-10-20 18:50:07.024380,2023-08-22 18:50:07.042681
3284,41,98,2022-12-18 18:50:07.024384,2023-09-05 18:50:07.042684
3285,32,78,2023-03-18 18:50:07.024388,2023-03-19 18:50:07.042688
3286,16,28,2023-04-17 18:50:07.024391,2022-12-30 18:50:07.042691
3287,82,74,2023-09-06 18:50:07.024395,2022-12-23 18:50:07.042696
3288,44,89,2023-08-25 18:50:07.024398,2022-11-19 18:50:07.042699
3289,62,19,2023-07-26 18:50:07.024402,2023-07-19 18:50:07.042703
3290,40,91,2023-06-22 18:50:07.024405,2023-05-15 18:50:07.042706
3291,32,88,2022-12-20 18:50:07.024409,2023-05-01 18:50:07.042710
3292,39,8,2023-08-09 18:50:07.024412,2023-04-19 18:50:07.042713
3293,60,99,2023-07-24 18:50:07.024416,2023-02-13 18:50:07.042717
3294,76,81,2023-05-08 18:50:07.024419,2023-03-29 18:50:07.042721
3295,62,64,2023-09-15 18:50:07.024423,2023-07-08 18:50:07.042724
3296,48,62,2023-04-30 18:50:07.024426,2022-10-23 18:50:07.042728
3297,54,8,2023-07-15 18:50:07.024430,2023-05-23 18:50:07.042732
3298,38,68,2023-08-03 18:50:07.024434,2022-11-09 18:50:07.042735
3299,82,26,2023-05-11 18:50:07.024437,2023-07-30 18:50:07.042738
3300,32,77,2022-11-10 18:50:07.024441,2022-10-27 18:50:07.042742
3301,20,47,2023-02-18 18:50:07.024444,2023-04-23 18:50:07.042746
3302,61,84,2023-05-06 18:50:07.024448,2023-02-16 18:50:07.042750
3303,27,36,2023-06-17 18:50:07.024451,2023-03-16 18:50:07.042753
3304,26,1,2023-07-16 18:50:07.024455,2023-05-20 18:50:07.042757
3305,20,56,2023-06-26 18:50:07.024459,2023-09-26 18:50:07.042760
3306,75,32,2023-08-04 18:50:07.024462,2022-10-23 18:50:07.042764
3307,79,42,2023-04-16 18:50:07.024466,2022-10-16 18:50:07.042767
3308,77,13,2023-08-16 18:50:07.024470,2022-12-14 18:50:07.042771
3309,49,49,2023-01-04 18:50:07.024473,2023-02-15 18:50:07.042774
3310,8,4,2022-12-01 18:50:07.024477,2023-04-17 18:50:07.042778
3311,36,80,2023-05-22 18:50:07.024480,2022-12-13 18:50:07.042781
3312,31,66,2023-05-20 18:50:07.024484,2023-07-21 18:50:07.042784
3313,23,40,2023-03-17 18:50:07.024487,2023-04-01 18:50:07.042788
3314,8,96,2023-02-11 18:50:07.024491,2023-08-31 18:50:07.042791
3315,83,12,2022-10-04 18:50:07.024494,2023-09-25 18:50:07.042795
3316,55,82,2023-03-13 18:50:07.024498,2023-04-09 18:50:07.042799
3317,16,33,2023-04-02 18:50:07.024502,2023-04-08 18:50:07.042802
3318,12,47,2023-03-28 18:50:07.024505,2023-06-12 18:50:07.042812
3319,20,89,2022-10-16 18:50:07.024509,2022-10-08 18:50:07.042815
3320,16,33,2023-07-01 18:50:07.024512,2023-03-29 18:50:07.042819
3321,59,72,2023-08-16 18:50:07.024516,2022-11-02 18:50:07.042822
3322,93,25,2023-01-03 18:50:07.024519,2022-10-31 18:50:07.042826
3323,2,7,2023-02-07 18:50:07.024523,2023-08-14 18:50:07.042829
3324,35,95,2023-07-04 18:50:07.024527,2023-07-19 18:50:07.042833
3325,98,26,2023-02-14 18:50:07.024530,2023-02-28 18:50:07.042836
3326,28,70,2022-09-27 18:50:07.024534,2023-05-17 18:50:07.042840
3327,61,56,2023-01-10 18:50:07.024537,2022-12-11 18:50:07.042844
3328,74,8,2023-04-16 18:50:07.024541,2023-03-07 18:50:07.042847
3329,54,95,2022-11-30 18:50:07.024544,2023-08-29 18:50:07.042850
3330,98,55,2023-07-06 18:50:07.024548,2023-07-26 18:50:07.042854
3331,45,42,2023-07-29 18:50:07.024551,2023-02-21 18:50:07.042858
3332,4,90,2023-08-09 18:50:07.024555,2023-06-16 18:50:07.042861
3333,72,48,2023-03-11 18:50:07.024558,2023-05-11 18:50:07.042865
3334,37,12,2023-03-10 18:50:07.024562,2023-05-31 18:50:07.042868
3335,26,19,2023-02-17 18:50:07.024565,2023-04-11 18:50:07.042872
3336,25,69,2023-03-04 18:50:07.024569,2022-11-25 18:50:07.042875
3337,99,16,2023-02-06 18:50:07.024572,2022-12-20 18:50:07.042879
3338,60,17,2023-05-31 18:50:07.024576,2023-05-05 18:50:07.042882
3339,17,9,2023-07-12 18:50:07.024580,2023-09-04 18:50:07.042886
3340,33,68,2022-11-29 18:50:07.024583,2023-06-15 18:50:07.042889
3341,14,35,2023-06-25 18:50:07.024587,2023-03-19 18:50:07.042893
3342,84,8,2023-07-29 18:50:07.024590,2023-01-18 18:50:07.042897
3343,58,63,2023-05-30 18:50:07.024594,2022-11-02 18:50:07.042900
3344,40,50,2022-09-29 18:50:07.024598,2023-02-17 18:50:07.042904
3345,76,52,2023-07-18 18:50:07.024601,2023-09-14 18:50:07.042907
3346,6,64,2022-12-20 18:50:07.024605,2023-09-20 18:50:07.042911
3347,79,32,2023-04-20 18:50:07.024608,2023-09-23 18:50:07.042914
3348,57,90,2023-06-20 18:50:07.024612,2022-09-27 18:50:07.042918
3349,71,73,2023-07-13 18:50:07.024616,2023-09-15 18:50:07.042921
3350,21,5,2023-06-23 18:50:07.024619,2022-09-27 18:50:07.042925
3351,62,38,2022-11-28 18:50:07.024623,2022-10-12 18:50:07.042928
3352,53,74,2022-12-08 18:50:07.024626,2022-12-27 18:50:07.042932
3353,78,2,2023-08-30 18:50:07.024630,2023-01-23 18:50:07.042939
3354,70,58,2022-11-11 18:50:07.024634,2023-05-25 18:50:07.042942
3355,13,71,2022-11-16 18:50:07.024637,2023-05-03 18:50:07.042946
3356,62,23,2023-09-26 18:50:07.024641,2023-05-28 18:50:07.042949
3357,88,40,2023-06-29 18:50:07.024644,2023-01-13 18:50:07.042953
3358,15,29,2023-03-07 18:50:07.024648,2023-05-06 18:50:07.042956
3359,85,25,2023-07-09 18:50:07.024652,2022-10-10 18:50:07.042960
3360,54,52,2023-06-26 18:50:07.024655,2023-04-02 18:50:07.042963
3361,37,16,2023-03-15 18:50:07.024659,2022-11-08 18:50:07.042967
3362,19,52,2023-01-16 18:50:07.024662,2023-05-11 18:50:07.042970
3363,7,1,2023-01-09 18:50:07.024680,2022-10-30 18:50:07.042974
3364,84,95,2023-07-31 18:50:07.024684,2023-01-23 18:50:07.042977
3365,93,55,2023-08-16 18:50:07.024687,2023-04-12 18:50:07.042981
3366,96,96,2023-09-15 18:50:07.024691,2023-02-18 18:50:07.042984
3367,63,26,2022-12-18 18:50:07.024694,2023-02-14 18:50:07.042988
3368,33,8,2023-07-27 18:50:07.024698,2023-03-17 18:50:07.042991
3369,29,23,2023-04-03 18:50:07.024702,2023-08-03 18:50:07.042994
3370,60,47,2023-05-08 18:50:07.024706,2022-12-26 18:50:07.043004
3371,41,71,2023-09-12 18:50:07.024709,2023-01-28 18:50:07.043008
3372,88,31,2023-06-30 18:50:07.024713,2023-05-01 18:50:07.043012
3373,10,50,2023-04-11 18:50:07.024716,2023-02-04 18:50:07.043015
3374,86,96,2023-09-23 18:50:07.024720,2023-07-12 18:50:07.043019
3375,59,92,2023-03-22 18:50:07.024724,2023-07-31 18:50:07.043022
3376,61,49,2022-10-05 18:50:07.024727,2023-06-02 18:50:07.043026
3377,63,71,2023-07-30 18:50:07.024731,2023-07-24 18:50:07.043033
3378,66,20,2023-03-21 18:50:07.024734,2023-06-29 18:50:07.043036
3379,40,87,2023-08-30 18:50:07.024738,2023-03-29 18:50:07.043040
